"No.","Time","Source","Destination","Protocol","Length","Info"
"1140","85.454665","192.168.0.104","216.239.32.180","QUIC","187","Protected Payload (KP0), DCID=fbba78e7e3885c51"
"1141","85.457411","34.209.172.67","192.168.0.104","TCP","54","443  >  56568 [ACK] Seq=3807 Ack=3381 Win=36608 Len=0"
"1142","85.486822","216.239.32.180","192.168.0.104","QUIC","70","Protected Payload (KP0)"
"1143","85.514498","192.168.0.104","216.239.32.180","QUIC","74","Protected Payload (KP0), DCID=fbba78e7e3885c51"
"1144","86.327697","192.168.0.104","34.144.254.29","TCP","55","[TCP Keep-Alive] 56140  >  443 [ACK] Seq=1 Ack=1 Win=251 Len=1"
"1145","86.336335","34.144.254.29","192.168.0.104","TCP","66","[TCP Keep-Alive ACK] 443  >  56140 [ACK] Seq=1 Ack=2 Win=1043 Len=0 SLE=1 SRE=2"
"1146","86.466327","192.168.0.104","142.250.71.106","UDP","71","64082  >  443 Len=29"
"1147","86.477511","142.250.71.106","192.168.0.104","UDP","67","443  >  64082 Len=25"
"1148","86.625803","216.239.32.180","192.168.0.104","QUIC","604","Protected Payload (KP0)"
"1149","86.625803","216.239.32.180","192.168.0.104","QUIC","63","Protected Payload (KP0)"
"1150","86.627324","192.168.0.104","216.239.32.180","QUIC","77","Protected Payload (KP0), DCID=fbba78e7e3885c51"
"1151","86.662375","216.239.32.180","192.168.0.104","QUIC","66","Protected Payload (KP0)"
"1152","86.701927","216.239.32.180","192.168.0.104","QUIC","740","Protected Payload (KP0)"
"1153","86.701927","216.239.32.180","192.168.0.104","QUIC","63","Protected Payload (KP0)"
"1154","86.703703","192.168.0.104","216.239.32.180","QUIC","77","Protected Payload (KP0), DCID=fbba78e7e3885c51"
"1155","86.736160","216.239.32.180","192.168.0.104","QUIC","66","Protected Payload (KP0)"
"1156","87.496638","52.168.117.169","192.168.0.104","TCP","54","443  >  56436 [RST, ACK] Seq=1 Ack=2 Win=0 Len=0"
"1157","88.451709","fe80::1e3b:f3ff:fe1d:8784","ff02::1","ICMPv6","78","Router Advertisement from 1c:3b:f3:1d:87:84"
"1158","88.466862","192.168.0.104","142.250.192.35","QUIC","1292","Initial, DCID=c4d98c77307b29c4, PKN: 1, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, PING"
"1159","88.467043","192.168.0.104","142.250.192.35","QUIC","1292","Initial, DCID=c4d98c77307b29c4, PKN: 2, CRYPTO, PING, CRYPTO, CRYPTO, PING, PING"
"1160","88.467276","192.168.0.104","142.250.192.35","QUIC","122","0-RTT, DCID=c4d98c77307b29c4"
"1161","88.467687","192.168.0.104","142.250.192.35","QUIC","544","0-RTT, DCID=c4d98c77307b29c4"
"1162","88.475489","142.250.192.35","192.168.0.104","QUIC","82","Initial, SCID=e4d98c77307b29c4, PKN: 1, ACK"
"1163","88.476953","142.250.192.35","192.168.0.104","QUIC","1292","Initial, SCID=e4d98c77307b29c4, PKN: 2, ACK, PADDING"
"1164","88.486530","192.168.0.104","142.250.192.35","QUIC","1292","Initial, DCID=e4d98c77307b29c4, PKN: 6, PADDING, PING, PADDING"
"1165","88.494785","142.250.192.35","192.168.0.104","QUIC","1292","Initial, SCID=e4d98c77307b29c4, PKN: 3, ACK, PADDING"
"1166","88.512996","192.168.0.104","142.250.192.35","QUIC","1292","Initial, DCID=e4d98c77307b29c4, PKN: 8, PADDING, PING, PADDING"
"1167","88.521367","142.250.192.35","192.168.0.104","QUIC","1292","Initial, SCID=e4d98c77307b29c4, PKN: 4, ACK, PADDING"
"1168","88.535647","142.250.192.35","192.168.0.104","QUIC","1292","Initial, SCID=e4d98c77307b29c4, PKN: 5, CRYPTO, PADDING"
"1169","88.535647","142.250.192.35","192.168.0.104","QUIC","336","Protected Payload (KP0)"
"1170","88.535647","142.250.192.35","192.168.0.104","QUIC","986","Protected Payload (KP0)"
"1171","88.535647","142.250.192.35","192.168.0.104","QUIC","67","Protected Payload (KP0)"
"1172","88.536956","142.250.192.35","192.168.0.104","QUIC","64","Protected Payload (KP0)"
"1173","88.537664","192.168.0.104","142.250.192.35","QUIC","120","Handshake, DCID=e4d98c77307b29c4"
"1174","88.537932","192.168.0.104","142.250.192.35","QUIC","73","Protected Payload (KP0), DCID=e4d98c77307b29c4"
"1175","88.545668","142.250.192.35","192.168.0.104","QUIC","162","Protected Payload (KP0)"
"1176","88.546538","192.168.0.104","142.250.192.35","QUIC","73","Protected Payload (KP0), DCID=e4d98c77307b29c4"
"1177","88.598326","142.250.192.35","192.168.0.104","QUIC","537","Protected Payload (KP0)"
"1178","88.599512","142.250.192.35","192.168.0.104","QUIC","64","Protected Payload (KP0)"
"1179","88.600050","192.168.0.104","142.250.192.35","QUIC","77","Protected Payload (KP0), DCID=e4d98c77307b29c4"
"1180","88.607742","142.250.192.35","192.168.0.104","QUIC","67","Protected Payload (KP0)"
"1181","91.459981","192.168.0.104","142.250.192.106","UDP","430","60595  >  443 Len=388"
"1182","91.463468","192.168.0.104","192.168.0.1","DNS","79","Standard query 0xe4b6 A accounts.google.com"
"1183","91.470149","142.250.192.106","192.168.0.104","UDP","71","443  >  60595 Len=29"
"1184","91.474266","192.168.0.1","192.168.0.104","DNS","95","Standard query response 0xe4b6 A accounts.google.com A 172.217.194.84"
"1185","91.474946","192.168.0.104","192.168.0.1","DNS","79","Standard query 0x75ee HTTPS accounts.google.com"
"1186","91.475919","192.168.0.104","142.250.192.106","UDP","75","60595  >  443 Len=33"
"1187","91.490673","192.168.0.1","192.168.0.104","DNS","129","Standard query response 0x75ee HTTPS accounts.google.com SOA ns1.google.com"
"1188","91.490784","192.168.0.104","192.168.0.1","DNS","74","Standard query 0xdd9c A api2.cursor.sh"
"1189","91.493416","192.168.0.104","192.168.0.1","ICMP","157","Destination unreachable (Port unreachable)"
"1190","91.500163","192.168.0.104","172.217.194.84","QUIC","1292","Initial, DCID=7b7802709b83e0d0, PKN: 1, PING, PING, PADDING, PING, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO"
"1191","91.500488","192.168.0.1","192.168.0.104","DNS","249","Standard query response 0xdd9c A api2.cursor.sh CNAME api2geo.cursor.sh CNAME api2direct.cursor.sh A 34.228.252.247 A 54.167.164.79 A 35.172.205.36 A 3.208.208.171 A 18.232.20.167 A 44.218.207.244 A 54.161.182.44 A 44.197.28.64"
"1192","91.501196","192.168.0.104","172.217.194.84","QUIC","1292","Initial, DCID=7b7802709b83e0d0, PKN: 2, CRYPTO"
"1193","91.503041","192.168.0.104","172.217.194.84","QUIC","1292","Initial, DCID=7b7802709b83e0d0, PKN: 3, PING, PING, PING, PING, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PING, PING, PING, PING, PADDING"
"1194","91.507222","192.168.0.104","172.217.194.84","QUIC","124","0-RTT, DCID=7b7802709b83e0d0"
"1195","91.516960","192.168.0.104","34.228.252.247","TCP","66","56571  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"1196","91.530443","192.168.0.104","34.228.252.247","TCP","66","56572  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"1197","91.576494","172.217.194.84","192.168.0.104","QUIC","82","Initial, SCID=fb7802709b83e0d0, PKN: 1, ACK"
"1198","91.576494","172.217.194.84","192.168.0.104","QUIC","82","Initial, SCID=fb7802709b83e0d0, PKN: 2, ACK"
"1199","91.576494","172.217.194.84","192.168.0.104","QUIC","1292","Initial, SCID=fb7802709b83e0d0, PKN: 3, ACK, PADDING"
"1200","91.577919","172.217.194.84","192.168.0.104","QUIC","1292","Initial, SCID=fb7802709b83e0d0, PKN: 4, ACK, PADDING"
"1201","91.577919","172.217.194.84","192.168.0.104","QUIC","1292","Initial, SCID=fb7802709b83e0d0, PKN: 5, CRYPTO, PADDING"
"1202","91.577919","172.217.194.84","192.168.0.104","QUIC","338","Protected Payload (KP0)"
"1203","91.577919","172.217.194.84","192.168.0.104","QUIC","994","Protected Payload (KP0)"
"1204","91.579150","192.168.0.104","172.217.194.84","QUIC","120","Handshake, DCID=fb7802709b83e0d0"
"1205","91.579418","192.168.0.104","172.217.194.84","QUIC","73","Protected Payload (KP0), DCID=fb7802709b83e0d0"
"1206","91.579771","192.168.0.104","172.217.194.84","QUIC","1288","Protected Payload (KP0), DCID=fb7802709b83e0d0"
"1207","91.579933","192.168.0.104","172.217.194.84","QUIC","1292","Protected Payload (KP0), DCID=fb7802709b83e0d0"
"1208","91.580078","192.168.0.104","172.217.194.84","QUIC","1138","Protected Payload (KP0), DCID=fb7802709b83e0d0"
"1209","91.580185","192.168.0.104","172.217.194.84","QUIC","158","Protected Payload (KP0), DCID=fb7802709b83e0d0"
"1210","91.602863","192.168.0.104","192.168.0.1","DNS","74","Standard query 0x16b6 A dns.alidns.com"
"1211","91.605826","172.217.194.84","192.168.0.104","QUIC","67","Protected Payload (KP0)"
"1212","91.607367","192.168.0.104","192.168.0.1","DNS","74","Standard query 0x61f1 HTTPS dns.alidns.com"
"1213","91.610004","192.168.0.104","192.168.0.1","DNS","70","Standard query 0xc61e A dns.google"
"1214","91.611613","192.168.0.104","192.168.0.1","DNS","70","Standard query 0x658a HTTPS dns.google"
"1215","91.613556","192.168.0.1","192.168.0.104","DNS","106","Standard query response 0x16b6 A dns.alidns.com A 223.5.5.5 A 223.6.6.6"
"1216","91.614247","192.168.0.104","192.168.0.1","DNS","78","Standard query 0x3083 A cloudflare-dns.com"
"1217","91.616854","192.168.0.104","192.168.0.1","DNS","78","Standard query 0x94c7 HTTPS cloudflare-dns.com"
"1218","91.616932","192.168.0.1","192.168.0.104","DNS","143","Standard query response 0x61f1 HTTPS dns.alidns.com SOA ns3.aliyun.com"
"1219","91.619960","192.168.0.1","192.168.0.104","DNS","102","Standard query response 0xc61e A dns.google A 8.8.8.8 A 8.8.4.4"
"1220","91.620723","192.168.0.104","223.5.5.5","QUIC","1292","Initial, DCID=5fd8420740485419, PKN: 1, CRYPTO, PADDING, CRYPTO, PING, PADDING, PING, PING, CRYPTO, PING, PING, PADDING, PING, CRYPTO, PADDING, PING, CRYPTO, CRYPTO, PING, CRYPTO, PING, CRYPTO, PING, CRYPTO"
"1221","91.620824","192.168.0.104","223.5.5.5","QUIC","1292","Initial, DCID=5fd8420740485419, PKN: 2, PING, PADDING, CRYPTO, PADDING, CRYPTO, PING, PING, CRYPTO, CRYPTO, PING, PADDING, PING, CRYPTO, PING, PING, PING, CRYPTO"
"1222","91.623211","192.168.0.1","192.168.0.104","DNS","146","Standard query response 0x658a HTTPS dns.google SOA ns1.zdns.google"
"1223","91.623556","192.168.0.104","223.5.5.5","QUIC","122","0-RTT, DCID=5fd8420740485419"
"1224","91.624888","192.168.0.1","192.168.0.104","DNS","110","Standard query response 0x3083 A cloudflare-dns.com A 104.16.249.249 A 104.16.248.249"
"1225","91.625600","192.168.0.104","223.5.5.5","QUIC","387","0-RTT, DCID=5fd8420740485419"
"1226","91.626541","192.168.0.1","192.168.0.104","DNS","151","Standard query response 0x94c7 HTTPS cloudflare-dns.com HTTPS"
"1227","91.631119","192.168.0.104","8.8.8.8","QUIC","1292","Initial, DCID=6c0c947ce027bb73, PKN: 1, PING, PADDING, PING, PING, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, PING, CRYPTO, PING, PING, PING, CRYPTO, PADDING"
"1228","91.632256","192.168.0.104","8.8.8.8","QUIC","1292","Initial, DCID=6c0c947ce027bb73, PKN: 2, CRYPTO"
"1229","91.633065","192.168.0.104","8.8.8.8","QUIC","1292","Initial, DCID=6c0c947ce027bb73, PKN: 3, PING, PING, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, PING"
"1230","91.638037","192.168.0.104","104.16.249.249","QUIC","1292","Initial, DCID=499a9b9b92b04013, PKN: 1, PADDING, PING, PING, PING, PADDING, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PING, CRYPTO, PING, CRYPTO, PING, PADDING, CRYPTO, PING, CRYPTO, PING, PADDING, CRYPTO, CRYPTO, PADDING"
"1231","91.638274","192.168.0.104","104.16.249.249","QUIC","1292","Initial, DCID=499a9b9b92b04013, PKN: 2, PING, CRYPTO, PING, PING, PADDING, PING, CRYPTO, CRYPTO, CRYPTO, PING, PADDING, PING, PING, CRYPTO, CRYPTO, PING, PADDING, PING"
"1232","91.639281","192.168.0.104","8.8.8.8","QUIC","118","0-RTT, DCID=6c0c947ce027bb73"
"1233","91.639974","192.168.0.104","8.8.8.8","QUIC","397","0-RTT, DCID=6c0c947ce027bb73"
"1234","91.640283","192.168.0.104","104.16.249.249","QUIC","124","0-RTT, DCID=499a9b9b92b04013"
"1235","91.640478","192.168.0.104","104.16.249.249","QUIC","392","0-RTT, DCID=499a9b9b92b04013"
"1236","91.640879","8.8.8.8","192.168.0.104","QUIC","82","Initial, SCID=ec0c947ce027bb73, PKN: 1, ACK"
"1237","91.641724","8.8.8.8","192.168.0.104","QUIC","82","Initial, SCID=ec0c947ce027bb73, PKN: 2, ACK"
"1238","91.642808","8.8.8.8","192.168.0.104","QUIC","1292","Initial, SCID=ec0c947ce027bb73, PKN: 3, ACK, PADDING"
"1239","91.642808","8.8.8.8","192.168.0.104","QUIC","1292","Initial, SCID=ec0c947ce027bb73, PKN: 4, ACK, PADDING"
"1240","91.652438","172.217.194.84","192.168.0.104","QUIC","162","Protected Payload (KP0)"
"1241","91.653165","172.217.194.84","192.168.0.104","QUIC","67","Protected Payload (KP0)"
"1242","91.653165","172.217.194.84","192.168.0.104","QUIC","67","Protected Payload (KP0)"
"1243","91.653691","172.217.194.84","192.168.0.104","QUIC","67","Protected Payload (KP0)"
"1244","91.653691","104.16.249.249","192.168.0.104","QUIC","1242","Initial, SCID=011702e8890bd8c114154de88e0bd04b93c3ba47, PKN: 0, ACK"
"1245","91.654757","104.16.249.249","192.168.0.104","QUIC","1242","Initial, SCID=011702e8890bd8c114154de88e0bd04b93c3ba47, PKN: 1, ACK, CRYPTO"
"1246","91.654757","104.16.249.249","192.168.0.104","QUIC","1242","Protected Payload (KP0)"
"1247","91.654757","104.16.249.249","192.168.0.104","QUIC","66","Protected Payload (KP0)"
"1248","91.654757","104.16.249.249","192.168.0.104","QUIC","66","Protected Payload (KP0)"
"1249","91.654757","104.16.249.249","192.168.0.104","QUIC","91","Protected Payload (KP0)"
"1250","91.655443","104.16.249.249","192.168.0.104","QUIC","65","Protected Payload (KP0)"
"1251","91.655639","192.168.0.104","104.16.249.249","QUIC","1292","Handshake, DCID=011702e8890bd8c114154de88e0bd04b93c3ba47"
"1252","91.655785","192.168.0.104","104.16.249.249","QUIC","85","Protected Payload (KP0), DCID=011702e8890bd8c114154de88e0bd04b93c3ba47"
"1253","91.655927","192.168.0.104","104.16.249.249","QUIC","89","Protected Payload (KP0), DCID=011702e8890bd8c114154de88e0bd04b93c3ba47"
"1254","91.656666","104.16.249.249","192.168.0.104","QUIC","66","Protected Payload (KP0)"
"1255","91.657566","104.16.249.249","192.168.0.104","QUIC","431","Protected Payload (KP0)"
"1256","91.659538","192.168.0.104","8.8.8.8","QUIC","1292","Initial, DCID=ec0c947ce027bb73, PKN: 7, PADDING, PING, PADDING"
"1257","91.668772","192.168.0.104","192.168.0.1","DNS","88","Standard query 0x926c A analytics-toolbar.falais.com"
"1258","91.669879","8.8.8.8","192.168.0.104","QUIC","1292","Initial, SCID=ec0c947ce027bb73, PKN: 5, ACK, PADDING"
"1259","91.671031","104.16.249.249","192.168.0.104","QUIC","64","Protected Payload (KP0)"
"1260","91.671031","104.16.249.249","192.168.0.104","QUIC","72","Protected Payload (KP0)"
"1261","91.671300","192.168.0.104","192.168.0.1","DNS","88","Standard query 0x4aa0 HTTPS analytics-toolbar.falais.com"
"1262","91.672040","192.168.0.104","104.16.249.249","QUIC","85","Protected Payload (KP0), DCID=011702e8890bd8c114154de88e0bd04b93c3ba47"
"1263","91.674529","192.168.0.104","104.21.64.1","QUIC","1292","Initial, DCID=8d6aecf56c4bc2e8, PKN: 1, CRYPTO, PING, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, PADDING, CRYPTO, PING"
"1264","91.674882","192.168.0.104","104.21.64.1","QUIC","1292","Initial, DCID=8d6aecf56c4bc2e8, PKN: 2, CRYPTO, PING, PADDING, CRYPTO, PADDING, PING, PADDING, CRYPTO, PING, PADDING, CRYPTO, PING, CRYPTO, PING, PING, PING, PING, PADDING, CRYPTO, PING"
"1265","91.678640","192.168.0.1","192.168.0.104","DNS","200","Standard query response 0x926c A analytics-toolbar.falais.com A 104.21.96.1 A 104.21.80.1 A 104.21.48.1 A 104.21.112.1 A 104.21.16.1 A 104.21.32.1 A 104.21.64.1"
"1266","91.680003","172.217.194.84","192.168.0.104","QUIC","72","Protected Payload (KP0)"
"1267","91.680385","192.168.0.104","172.217.194.84","QUIC","74","Protected Payload (KP0), DCID=fb7802709b83e0d0"
"1268","91.680910","192.168.0.1","192.168.0.104","DNS","336","Standard query response 0x4aa0 HTTPS analytics-toolbar.falais.com HTTPS"
"1269","91.683567","192.168.0.104","104.21.96.1","QUIC","1292","Initial, DCID=3868c571a1fd9ffe, PKN: 1, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, PADDING, CRYPTO, PING, PING, CRYPTO"
"1270","91.683627","192.168.0.104","104.21.96.1","QUIC","1292","Initial, DCID=3868c571a1fd9ffe, PKN: 2, PADDING, CRYPTO, CRYPTO, PING, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO"
"1271","91.693269","223.5.5.5","192.168.0.104","QUIC","79","Initial, SCID=1134aabd, PKN: 0, ACK"
"1272","91.693269","223.5.5.5","192.168.0.104","QUIC","1294","Handshake, SCID=1134aabd"
"1273","91.693269","223.5.5.5","192.168.0.104","QUIC","1294","Handshake, SCID=1134aabd"
"1274","91.693269","223.5.5.5","192.168.0.104","QUIC","285","Protected Payload (KP0)"
"1275","91.693269","223.5.5.5","192.168.0.104","QUIC","66","Protected Payload (KP0)"
"1276","91.693782","192.168.0.104","223.5.5.5","QUIC","77","Handshake, DCID=1134aabd"
"1277","91.694158","192.168.0.104","223.5.5.5","QUIC","497","Protected Payload (KP0), DCID=1134aabd"
"1278","91.699481","172.217.194.84","192.168.0.104","QUIC","1288","Protected Payload (KP0)"
"1279","91.699481","172.217.194.84","192.168.0.104","QUIC","415","Protected Payload (KP0)"
"1280","91.699481","172.217.194.84","192.168.0.104","QUIC","166","Protected Payload (KP0)"
"1281","91.700577","142.250.192.106","192.168.0.104","UDP","1034","443  >  60595 Len=992"
"1282","91.700577","142.250.192.106","192.168.0.104","UDP","63","443  >  60595 Len=21"
"1283","91.700883","192.168.0.104","172.217.194.84","QUIC","73","Protected Payload (KP0), DCID=fb7802709b83e0d0"
"1284","91.701189","192.168.0.104","172.217.194.84","QUIC","77","Protected Payload (KP0), DCID=fb7802709b83e0d0"
"1285","91.701978","192.168.0.104","8.8.8.8","QUIC","1292","Initial, DCID=ec0c947ce027bb73, PKN: 9, PADDING, PING, PADDING"
"1286","91.702117","192.168.0.104","104.16.249.249","QUIC","86","Protected Payload (KP0), DCID=011702e8890bd8c114154de88e0bd04b93c3ba47"
"1287","91.703695","192.168.0.104","142.250.192.106","UDP","79","60595  >  443 Len=37"
"1288","91.704058","8.8.8.8","192.168.0.104","QUIC","1292","Initial, SCID=ec0c947ce027bb73, PKN: 6, CRYPTO, PADDING"
"1289","91.704058","8.8.8.8","192.168.0.104","QUIC","344","Protected Payload (KP0)"
"1290","91.705211","8.8.8.8","192.168.0.104","QUIC","976","Protected Payload (KP0)"
"1291","91.705211","8.8.8.8","192.168.0.104","QUIC","67","Protected Payload (KP0)"
"1292","91.705794","192.168.0.104","8.8.8.8","QUIC","120","Handshake, DCID=ec0c947ce027bb73"
"1293","91.706277","192.168.0.104","8.8.8.8","QUIC","73","Protected Payload (KP0), DCID=ec0c947ce027bb73"
"1294","91.707712","8.8.8.8","192.168.0.104","QUIC","237","Protected Payload (KP0)"
"1295","91.707712","8.8.8.8","192.168.0.104","QUIC","131","Protected Payload (KP0)"
"1296","91.708555","192.168.0.104","8.8.8.8","QUIC","73","Protected Payload (KP0), DCID=ec0c947ce027bb73"
"1297","91.711719","8.8.8.8","192.168.0.104","QUIC","1292","Initial, SCID=ec0c947ce027bb73, PKN: 13, ACK, CRYPTO, PADDING"
"1298","91.711719","8.8.8.8","192.168.0.104","QUIC","566","Protected Payload (KP0)"
"1299","91.712644","192.168.0.104","8.8.8.8","QUIC","159","Protected Payload (KP0), DCID=ec0c947ce027bb73"
"1300","91.712694","142.250.192.106","192.168.0.104","UDP","67","443  >  60595 Len=25"
"1301","91.714939","8.8.8.8","192.168.0.104","QUIC","163","Protected Payload (KP0)"
"1302","91.716242","192.168.0.104","8.8.8.8","QUIC","75","Protected Payload (KP0), DCID=ec0c947ce027bb73"
"1303","91.721746","8.8.8.8","192.168.0.104","QUIC","69","Protected Payload (KP0)"
"1304","91.722916","192.168.0.104","223.5.5.5","QUIC","70","Protected Payload (KP0), DCID=1134aabd"
"1305","91.727313","34.228.252.247","192.168.0.104","TCP","66","443  >  56571 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1440 SACK_PERM WS=256"
"1306","91.729687","192.168.0.104","34.228.252.247","TCP","54","56571  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1307","91.730451","192.168.0.104","34.228.252.247","TLSv1.3","571","Client Hello (SNI=api2.cursor.sh)"
"1308","91.739281","34.228.252.247","192.168.0.104","TCP","66","443  >  56572 [SYN, ACK] Seq=0 Ack=1 Win=26883 Len=0 MSS=1440 SACK_PERM WS=256"
"1309","91.741044","192.168.0.104","34.228.252.247","TCP","54","56572  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1310","91.741881","192.168.0.104","34.228.252.247","TLSv1.3","571","Client Hello (SNI=api2.cursor.sh)"
"1311","91.747088","104.21.64.1","192.168.0.104","QUIC","1242","Initial, SCID=017b2dc2bf447c500379c8c2f944c2cae1a7f960, PKN: 0, ACK, CRYPTO"
"1312","91.749947","104.21.64.1","192.168.0.104","QUIC","1242","Handshake, SCID=017b2dc2bf447c500379c8c2f944c2cae1a7f960"
"1313","91.749947","104.21.64.1","192.168.0.104","QUIC","1242","Handshake, SCID=017b2dc2bf447c500379c8c2f944c2cae1a7f960"
"1314","91.749947","104.21.64.1","192.168.0.104","QUIC","609","Handshake, SCID=017b2dc2bf447c500379c8c2f944c2cae1a7f960"
"1315","91.751703","192.168.0.104","104.21.64.1","QUIC","1292","Initial, DCID=017b2dc2bf447c500379c8c2f944c2cae1a7f960, PKN: 3, ACK, PADDING"
"1316","91.752006","192.168.0.104","104.21.64.1","QUIC","93","Handshake, DCID=017b2dc2bf447c500379c8c2f944c2cae1a7f960"
"1317","91.752792","192.168.0.104","104.21.64.1","QUIC","218","Protected Payload (KP0), DCID=017b2dc2bf447c500379c8c2f944c2cae1a7f960"
"1318","91.753236","192.168.0.104","104.21.64.1","QUIC","471","Protected Payload (KP0), DCID=017b2dc2bf447c500379c8c2f944c2cae1a7f960"
"1319","91.765425","223.5.5.5","192.168.0.104","QUIC","352","Protected Payload (KP0)"
"1320","91.765425","223.5.5.5","192.168.0.104","QUIC","351","Protected Payload (KP0)"
"1321","91.765992","192.168.0.104","223.5.5.5","QUIC","69","Protected Payload (KP0), DCID=1134aabd"
"1322","91.800325","172.217.194.84","192.168.0.104","QUIC","66","Protected Payload (KP0)"
"1323","91.804437","192.168.0.104","104.21.96.1","TCP","66","56573  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"1324","91.805424","104.21.96.1","192.168.0.104","QUIC","1242","Initial, SCID=016fcd185f2656ba126c7a180a26ca7505cb3f94, PKN: 0, ACK, CRYPTO"
"1325","91.805424","104.21.96.1","192.168.0.104","QUIC","1242","Handshake, SCID=016fcd185f2656ba126c7a180a26ca7505cb3f94"
"1326","91.805894","104.21.96.1","192.168.0.104","QUIC","1242","Handshake, SCID=016fcd185f2656ba126c7a180a26ca7505cb3f94"
"1327","91.805894","104.21.96.1","192.168.0.104","QUIC","533","Handshake, SCID=016fcd185f2656ba126c7a180a26ca7505cb3f94"
"1328","91.806122","192.168.0.104","104.21.96.1","QUIC","93","Handshake, DCID=016fcd185f2656ba126c7a180a26ca7505cb3f94"
"1329","91.806647","192.168.0.104","104.21.96.1","QUIC","215","Protected Payload (KP0), DCID=016fcd185f2656ba126c7a180a26ca7505cb3f94"
"1330","91.806867","192.168.0.104","104.21.96.1","QUIC","411","Protected Payload (KP0), DCID=016fcd185f2656ba126c7a180a26ca7505cb3f94"
"1331","91.824338","104.21.64.1","192.168.0.104","QUIC","466","Protected Payload (KP0)"
"1332","91.824338","104.21.64.1","192.168.0.104","QUIC","89","Protected Payload (KP0)"
"1333","91.824338","104.21.64.1","192.168.0.104","QUIC","66","Protected Payload (KP0)"
"1334","91.824338","104.21.64.1","192.168.0.104","QUIC","66","Protected Payload (KP0)"
"1335","91.827528","104.21.64.1","192.168.0.104","QUIC","96","Protected Payload (KP0)"
"1336","91.828225","192.168.0.104","104.21.64.1","QUIC","85","Protected Payload (KP0), DCID=017b2dc2bf447c500379c8c2f944c2cae1a7f960"
"1337","91.828504","192.168.0.104","104.21.64.1","QUIC","85","Protected Payload (KP0), DCID=017b2dc2bf447c500379c8c2f944c2cae1a7f960"
"1338","91.828763","192.168.0.104","104.21.64.1","QUIC","89","Protected Payload (KP0), DCID=017b2dc2bf447c500379c8c2f944c2cae1a7f960"
"1339","91.837157","223.5.5.5","192.168.0.104","QUIC","66","Protected Payload (KP0)"
"1340","91.864863","192.168.0.104","223.5.5.5","QUIC","70","Protected Payload (KP0), DCID=1134aabd"
"1341","91.900243","104.21.64.1","192.168.0.104","QUIC","70","Protected Payload (KP0)"
"1342","91.918257","142.250.71.106","192.168.0.104","UDP","78","443  >  64082 Len=36"
"1343","91.923695","192.168.0.104","142.250.71.106","UDP","75","64082  >  443 Len=33"
"1344","91.927264","104.21.96.1","192.168.0.104","QUIC","466","Protected Payload (KP0)"
"1345","91.927264","104.21.96.1","192.168.0.104","QUIC","89","Protected Payload (KP0)"
"1346","91.927264","104.21.96.1","192.168.0.104","QUIC","66","Protected Payload (KP0)"
"1347","91.927264","104.21.96.1","192.168.0.104","QUIC","66","Protected Payload (KP0)"
"1348","91.927264","104.21.96.1","192.168.0.104","QUIC","96","Protected Payload (KP0)"
"1349","91.927798","192.168.0.104","104.21.96.1","QUIC","85","Protected Payload (KP0), DCID=016fcd185f2656ba126c7a180a26ca7505cb3f94"
"1350","91.927881","192.168.0.104","104.21.96.1","QUIC","85","Protected Payload (KP0), DCID=016fcd185f2656ba126c7a180a26ca7505cb3f94"
"1351","91.927980","192.168.0.104","104.21.96.1","QUIC","89","Protected Payload (KP0), DCID=016fcd185f2656ba126c7a180a26ca7505cb3f94"
"1352","91.928975","192.168.0.104","104.21.64.1","QUIC","86","Protected Payload (KP0), DCID=017b2dc2bf447c500379c8c2f944c2cae1a7f960"
"1353","91.934996","104.21.96.1","192.168.0.104","TCP","66","443  >  56573 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 SACK_PERM WS=8192"
"1354","91.935204","192.168.0.104","104.21.96.1","TCP","54","56573  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
